copy_matrix_5000,6.216019,6.021185,6.353035,0.1733155;;;;
copy_matrix_7000,14.12213,14.10114,14.15696, 0.030377;;;;
copy_matrix_9000,23.02955,22.48621,23.32388,0.471088;;;;
count_words_bible.txt,9.994491,9.760825,10.3019,0.278021;;;;
count_words_book1.txt,5.318203,5.271023,5.381744,0.057145;;;;
count_words_plrabn12.txt,2.756437,2.73009,2.803604,0.040941;;;;
count_words_world192.txt,32.01742,31.90822,32.14799,0.121305;;;;
iterative_fibonacci_25,1.969456,0.010957,5.84133,3.353.217;;;;
recursive_fibonacci_25,7.188.875,0.130089,21.10144,12.04907;;;;
iterative_fibonacci_35,2.063701,0.013397,6.11278,3.5067;;;;
recursive_fibonacci_35,7.247796,0.170551,21.01983,11.92846;;;;
iterative_fibonacci_45,1.898401,0.015941,5.605001,3.210142;;;;
recursive_fibonacci_45,6.859369,0.287127,19.61228,11.04608;;;;
matrix_multiplication_1500,2.789468,2.773232,2.817761,0.024592;;;;
matrix_multiplication_1750,4.447787,4.433205,4.464618,0.015827;;;;
matrix_multiplication_2000,6.670582,6.654667,6.683225,0.014557;;;;
belief_propagation_250,10.6341,10.53865,10.86553,0.168086;;;;
belief_propagation_500,20.28242,20.25155,20.3349,0.045684;;;;
belief_propagation_1000,39.51619,39.48441,39.55835,0.038047;;;;
markov_chain_function_5000,0.04371851,0.0211459,0.07773518,0.02998019;;;;
markov_chain_function_10000,0.06042886,0.04444349,0.08496677,0.02157298;;;;
markov_chain_function_15000,0.08240326,0.06839491,0.1086444,0.02274283;;;;
compute_FFT_1000,0.3145935,0.3072934,0.3246741,0,008888;;;;
compute_FFT_3000,3.655605,3.456896,3.887084,0.216959;;;;
compute_FFT_5000,11.13774,10.59692,11.59387,0.503842;;;;
iterative_solver_100,39.958094,39.337747,40.268268,0.537196;;;;
iterative_solver_150,210.60260,206.18722,212.81029,3.821582;;;;
iterative_solver_200,716.29108,704.47539,722.19893,10.23175;;;;
sqrt_matrix_1000,2.479027,2.159391,3.110982,0.547301;;;;
sqrt_matrix_2000,17.99101,17.92556,18.02841,0.056874;;;;
sqrt_matrix_4000,146.7729,145.8084,147.3439,0.839983;;;;
compute_quadrature_50,16.27563,0.770391,28.97159,14.30895;;;;
compute_quadrature_75,0.006703407,0.001171212,0.01580339,0.007941788;;;;
compute_quadrature_100,0.007585791,0.001903793,0.01672452,0.007992198;;;;
evaluate_functions_80000, 65.66933,65.53581,65.97317,0.22414;;;;
evaluate_functions_90000,76.3619,75.12586,77.33685,1.128382;;;;
evaluate_functions_100000,82.24541,81.78783,85.2,1.852109;;;;
;;;;
;;;;
;;;;
;;;;
